k_carriers,window_ms,window_sec,phase_levels,phase_bits,snr_power,snr_db,snr_mode,freq_min_hz,freq_max_hz,freq_spacing_hz,cycles_at_20hz,cycles_at_40hz,fourier_resolution_hz,n_trials,fs_hz,per_carrier_accuracy,codeword_accuracy,target_accuracy
31,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6666666666666666,40.0,80.0,0.5,100,1000.0,0.8774193548387097,0.0,0.9
32,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6451612903225806,40.0,80.0,0.5,100,1000.0,0.880625,0.04,0.9
33,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.625,40.0,80.0,0.5,100,1000.0,0.8775757575757576,0.0,0.9
34,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6060606060606061,40.0,80.0,0.5,100,1000.0,0.8938235294117647,0.02,0.9
35,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5882352941176471,40.0,80.0,0.5,100,1000.0,0.9062857142857143,0.05,0.9
36,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5714285714285714,40.0,80.0,0.5,100,1000.0,0.9319444444444445,0.14,0.9
37,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5555555555555556,40.0,80.0,0.5,100,1000.0,0.9448648648648649,0.29,0.9
38,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5405405405405406,40.0,80.0,0.5,100,1000.0,0.973421052631579,0.57,0.9
39,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5263157894736842,40.0,80.0,0.5,100,1000.0,0.9912820512820513,0.8,0.9
40,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5128205128205128,40.0,80.0,0.5,100,1000.0,1.0,1.0,0.9
41,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5,40.0,80.0,0.5,100,1000.0,1.0,1.0,0.9
42,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4878048780487805,40.0,80.0,0.5,100,1000.0,1.0,1.0,0.9
43,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.47619047619047616,40.0,80.0,0.5,100,1000.0,0.9883720930232558,0.83,0.9
44,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.46511627906976744,40.0,80.0,0.5,100,1000.0,0.9620454545454545,0.47,0.9
45,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.45454545454545453,40.0,80.0,0.5,100,1000.0,0.9313333333333333,0.25,0.9
46,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4444444444444444,40.0,80.0,0.5,100,1000.0,0.8828260869565218,0.13,0.9
47,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.43478260869565216,40.0,80.0,0.5,100,1000.0,0.8472340425531915,0.02,0.9
48,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.425531914893617,40.0,80.0,0.5,100,1000.0,0.82375,0.02,0.9
49,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4166666666666667,40.0,80.0,0.5,100,1000.0,0.7859183673469388,0.0,0.9
50,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.40816326530612246,40.0,80.0,0.5,100,1000.0,0.756,0.0,0.9
51,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4,40.0,80.0,0.5,100,1000.0,0.7168627450980393,0.0,0.9
52,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.39215686274509803,40.0,80.0,0.5,100,1000.0,0.6875,0.0,0.9
53,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.38461538461538464,40.0,80.0,0.5,100,1000.0,0.6832075471698114,0.0,0.9
54,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.37735849056603776,40.0,80.0,0.5,100,1000.0,0.6557407407407407,0.0,0.9
55,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.37037037037037035,40.0,80.0,0.5,100,1000.0,0.6283636363636363,0.0,0.9
56,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.36363636363636365,40.0,80.0,0.5,100,1000.0,0.6291071428571429,0.0,0.9
57,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.35714285714285715,40.0,80.0,0.5,100,1000.0,0.607719298245614,0.0,0.9
58,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3508771929824561,40.0,80.0,0.5,100,1000.0,0.5801724137931035,0.0,0.9
59,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3448275862068966,40.0,80.0,0.5,100,1000.0,0.5671186440677967,0.0,0.9
60,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3389830508474576,40.0,80.0,0.5,100,1000.0,0.5631666666666667,0.0,0.9
61,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3333333333333333,40.0,80.0,0.5,100,1000.0,0.5372131147540984,0.0,0.9
62,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.32786885245901637,40.0,80.0,0.5,100,1000.0,0.5425806451612903,0.0,0.9
63,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3225806451612903,40.0,80.0,0.5,100,1000.0,0.5379365079365079,0.0,0.9
64,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.31746031746031744,40.0,80.0,0.5,100,1000.0,0.52765625,0.0,0.9
65,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3125,40.0,80.0,0.5,100,1000.0,0.5035384615384615,0.0,0.9
66,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3076923076923077,40.0,80.0,0.5,100,1000.0,0.5056060606060606,0.0,0.9
67,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.30303030303030304,40.0,80.0,0.5,100,1000.0,0.48074626865671644,0.0,0.9
68,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.29850746268656714,40.0,80.0,0.5,100,1000.0,0.48705882352941177,0.0,0.9
69,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.29411764705882354,40.0,80.0,0.5,100,1000.0,0.4646376811594203,0.0,0.9
70,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2898550724637681,40.0,80.0,0.5,100,1000.0,0.4652857142857143,0.0,0.9
71,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2857142857142857,40.0,80.0,0.5,100,1000.0,0.45422535211267606,0.0,0.9
72,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.28169014084507044,40.0,80.0,0.5,100,1000.0,0.4588888888888889,0.0,0.9
73,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2777777777777778,40.0,80.0,0.5,100,1000.0,0.4534246575342466,0.0,0.9
74,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.273972602739726,40.0,80.0,0.5,100,1000.0,0.4433783783783784,0.0,0.9
75,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2702702702702703,40.0,80.0,0.5,100,1000.0,0.4372,0.0,0.9
76,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.26666666666666666,40.0,80.0,0.5,100,1000.0,0.42789473684210527,0.0,0.9
77,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2631578947368421,40.0,80.0,0.5,100,1000.0,0.43142857142857144,0.0,0.9
78,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2597402597402597,40.0,80.0,0.5,100,1000.0,0.42217948717948717,0.0,0.9
79,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2564102564102564,40.0,80.0,0.5,100,1000.0,0.41443037974683544,0.0,0.9
80,2000,2.0,8,3.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.25316455696202533,40.0,80.0,0.5,100,1000.0,0.422875,0.0,0.9
1,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,,40.0,80.0,0.5,100,1000.0,1.0,1.0,0.9
2,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,20.0,40.0,80.0,0.5,100,1000.0,1.0,1.0,0.9
3,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,10.0,40.0,80.0,0.5,100,1000.0,1.0,1.0,0.9
4,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,6.666666666666667,40.0,80.0,0.5,100,1000.0,1.0,1.0,0.9
5,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,5.0,40.0,80.0,0.5,100,1000.0,1.0,1.0,0.9
6,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,4.0,40.0,80.0,0.5,100,1000.0,0.9983333333333333,0.99,0.9
7,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,3.3333333333333335,40.0,80.0,0.5,100,1000.0,0.9957142857142857,0.97,0.9
8,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.857142857142857,40.0,80.0,0.5,100,1000.0,0.995,0.96,0.9
9,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.5,40.0,80.0,0.5,100,1000.0,1.0,1.0,0.9
10,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.2222222222222223,40.0,80.0,0.5,100,1000.0,0.985,0.87,0.9
11,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.0,40.0,80.0,0.5,100,1000.0,0.9990909090909091,0.99,0.9
12,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.8181818181818181,40.0,80.0,0.5,100,1000.0,0.955,0.59,0.9
13,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.6666666666666667,40.0,80.0,0.5,100,1000.0,0.9353846153846154,0.39,0.9
14,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.5384615384615385,40.0,80.0,0.5,100,1000.0,0.99,0.88,0.9
15,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.4285714285714286,40.0,80.0,0.5,100,1000.0,0.9733333333333334,0.73,0.9
16,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.3333333333333333,40.0,80.0,0.5,100,1000.0,0.88625,0.17,0.9
17,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.25,40.0,80.0,0.5,100,1000.0,0.8288235294117647,0.03,0.9
18,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.1764705882352942,40.0,80.0,0.5,100,1000.0,0.8155555555555556,0.04,0.9
19,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.1111111111111112,40.0,80.0,0.5,100,1000.0,0.8673684210526316,0.1,0.9
20,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.0526315789473684,40.0,80.0,0.5,100,1000.0,0.9435,0.4,0.9
21,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.0,40.0,80.0,0.5,100,1000.0,1.0,1.0,0.9
22,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.9523809523809523,40.0,80.0,0.5,100,1000.0,0.9322727272727273,0.39,0.9
23,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.9090909090909091,40.0,80.0,0.5,100,1000.0,0.8173913043478261,0.08,0.9
24,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8695652173913043,40.0,80.0,0.5,100,1000.0,0.7241666666666666,0.01,0.9
25,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8333333333333334,40.0,80.0,0.5,100,1000.0,0.6652,0.0,0.9
26,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8,40.0,80.0,0.5,100,1000.0,0.5988461538461538,0.0,0.9
27,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7692307692307693,40.0,80.0,0.5,100,1000.0,0.5903703703703703,0.0,0.9
28,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7407407407407407,40.0,80.0,0.5,100,1000.0,0.5721428571428572,0.0,0.9
29,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7142857142857143,40.0,80.0,0.5,100,1000.0,0.5596551724137931,0.0,0.9
30,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6896551724137931,40.0,80.0,0.5,100,1000.0,0.5616666666666666,0.0,0.9
31,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6666666666666666,40.0,80.0,0.5,100,1000.0,0.5564516129032258,0.0,0.9
32,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6451612903225806,40.0,80.0,0.5,100,1000.0,0.5575,0.0,0.9
33,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.625,40.0,80.0,0.5,100,1000.0,0.5709090909090909,0.0,0.9
34,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.6060606060606061,40.0,80.0,0.5,100,1000.0,0.6005882352941176,0.0,0.9
35,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5882352941176471,40.0,80.0,0.5,100,1000.0,0.602,0.0,0.9
36,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5714285714285714,40.0,80.0,0.5,100,1000.0,0.6472222222222223,0.0,0.9
37,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5555555555555556,40.0,80.0,0.5,100,1000.0,0.6637837837837838,0.0,0.9
38,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5405405405405406,40.0,80.0,0.5,100,1000.0,0.7473684210526316,0.02,0.9
39,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5263157894736842,40.0,80.0,0.5,100,1000.0,0.8451282051282051,0.09,0.9
40,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5128205128205128,40.0,80.0,0.5,100,1000.0,0.95425,0.51,0.9
41,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.5,40.0,80.0,0.5,100,1000.0,1.0,1.0,0.9
42,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4878048780487805,40.0,80.0,0.5,100,1000.0,0.9278571428571428,0.46,0.9
43,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.47619047619047616,40.0,80.0,0.5,100,1000.0,0.837906976744186,0.09,0.9
44,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.46511627906976744,40.0,80.0,0.5,100,1000.0,0.6884090909090909,0.01,0.9
45,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.45454545454545453,40.0,80.0,0.5,100,1000.0,0.6346666666666667,0.0,0.9
46,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4444444444444444,40.0,80.0,0.5,100,1000.0,0.5906521739130435,0.01,0.9
47,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.43478260869565216,40.0,80.0,0.5,100,1000.0,0.5163829787234042,0.0,0.9
48,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.425531914893617,40.0,80.0,0.5,100,1000.0,0.4839583333333333,0.0,0.9
49,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4166666666666667,40.0,80.0,0.5,100,1000.0,0.47612244897959183,0.0,0.9
50,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.40816326530612246,40.0,80.0,0.5,100,1000.0,0.4292,0.0,0.9
51,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.4,40.0,80.0,0.5,100,1000.0,0.41352941176470587,0.0,0.9
52,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.39215686274509803,40.0,80.0,0.5,100,1000.0,0.38346153846153846,0.0,0.9
53,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.38461538461538464,40.0,80.0,0.5,100,1000.0,0.390188679245283,0.0,0.9
54,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.37735849056603776,40.0,80.0,0.5,100,1000.0,0.36962962962962964,0.0,0.9
55,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.37037037037037035,40.0,80.0,0.5,100,1000.0,0.35363636363636364,0.0,0.9
56,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.36363636363636365,40.0,80.0,0.5,100,1000.0,0.3419642857142857,0.0,0.9
57,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.35714285714285715,40.0,80.0,0.5,100,1000.0,0.3250877192982456,0.0,0.9
58,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3508771929824561,40.0,80.0,0.5,100,1000.0,0.3217241379310345,0.0,0.9
59,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3448275862068966,40.0,80.0,0.5,100,1000.0,0.31372881355932203,0.0,0.9
60,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3389830508474576,40.0,80.0,0.5,100,1000.0,0.30333333333333334,0.0,0.9
61,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3333333333333333,40.0,80.0,0.5,100,1000.0,0.3040983606557377,0.0,0.9
62,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.32786885245901637,40.0,80.0,0.5,100,1000.0,0.28951612903225804,0.0,0.9
63,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3225806451612903,40.0,80.0,0.5,100,1000.0,0.2779365079365079,0.0,0.9
64,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.31746031746031744,40.0,80.0,0.5,100,1000.0,0.28015625,0.0,0.9
65,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3125,40.0,80.0,0.5,100,1000.0,0.2815384615384615,0.0,0.9
66,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.3076923076923077,40.0,80.0,0.5,100,1000.0,0.2703030303030303,0.0,0.9
67,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.30303030303030304,40.0,80.0,0.5,100,1000.0,0.25477611940298506,0.0,0.9
68,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.29850746268656714,40.0,80.0,0.5,100,1000.0,0.25882352941176473,0.0,0.9
69,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.29411764705882354,40.0,80.0,0.5,100,1000.0,0.24681159420289855,0.0,0.9
70,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2898550724637681,40.0,80.0,0.5,100,1000.0,0.252,0.0,0.9
71,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2857142857142857,40.0,80.0,0.5,100,1000.0,0.2523943661971831,0.0,0.9
72,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.28169014084507044,40.0,80.0,0.5,100,1000.0,0.23833333333333334,0.0,0.9
73,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2777777777777778,40.0,80.0,0.5,100,1000.0,0.23534246575342466,0.0,0.9
74,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.273972602739726,40.0,80.0,0.5,100,1000.0,0.23743243243243242,0.0,0.9
75,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2702702702702703,40.0,80.0,0.5,100,1000.0,0.23146666666666665,0.0,0.9
76,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.26666666666666666,40.0,80.0,0.5,100,1000.0,0.24039473684210527,0.0,0.9
77,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2631578947368421,40.0,80.0,0.5,100,1000.0,0.22948051948051948,0.0,0.9
78,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2597402597402597,40.0,80.0,0.5,100,1000.0,0.22641025641025642,0.0,0.9
79,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.2564102564102564,40.0,80.0,0.5,100,1000.0,0.22443037974683544,0.0,0.9
80,2000,2.0,16,4.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.25316455696202533,40.0,80.0,0.5,100,1000.0,0.21175,0.0,0.9
1,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,,40.0,80.0,0.5,100,1000.0,0.96,0.96,0.9
2,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,20.0,40.0,80.0,0.5,100,1000.0,0.955,0.92,0.9
3,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,10.0,40.0,80.0,0.5,100,1000.0,0.96,0.88,0.9
4,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,6.666666666666667,40.0,80.0,0.5,100,1000.0,0.9225,0.69,0.9
5,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,5.0,40.0,80.0,0.5,100,1000.0,0.942,0.72,0.9
6,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,4.0,40.0,80.0,0.5,100,1000.0,0.9533333333333334,0.77,0.9
7,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,3.3333333333333335,40.0,80.0,0.5,100,1000.0,0.8414285714285714,0.34,0.9
8,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.857142857142857,40.0,80.0,0.5,100,1000.0,0.84875,0.26,0.9
9,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.5,40.0,80.0,0.5,100,1000.0,0.9544444444444444,0.63,0.9
10,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.2222222222222223,40.0,80.0,0.5,100,1000.0,0.746,0.05,0.9
11,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,2.0,40.0,80.0,0.5,100,1000.0,0.9454545454545454,0.52,0.9
12,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.8181818181818181,40.0,80.0,0.5,100,1000.0,0.6766666666666666,0.02,0.9
13,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.6666666666666667,40.0,80.0,0.5,100,1000.0,0.6346153846153846,0.0,0.9
14,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.5384615384615385,40.0,80.0,0.5,100,1000.0,0.8235714285714286,0.13,0.9
15,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.4285714285714286,40.0,80.0,0.5,100,1000.0,0.6973333333333334,0.02,0.9
16,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.3333333333333333,40.0,80.0,0.5,100,1000.0,0.555,0.0,0.9
17,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.25,40.0,80.0,0.5,100,1000.0,0.48058823529411765,0.0,0.9
18,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.1764705882352942,40.0,80.0,0.5,100,1000.0,0.4822222222222222,0.0,0.9
19,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.1111111111111112,40.0,80.0,0.5,100,1000.0,0.5284210526315789,0.01,0.9
20,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.0526315789473684,40.0,80.0,0.5,100,1000.0,0.681,0.0,0.9
21,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,1.0,40.0,80.0,0.5,100,1000.0,0.9461904761904761,0.3,0.9
22,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.9523809523809523,40.0,80.0,0.5,100,1000.0,0.6331818181818182,0.0,0.9
23,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.9090909090909091,40.0,80.0,0.5,100,1000.0,0.48782608695652174,0.0,0.9
24,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8695652173913043,40.0,80.0,0.5,100,1000.0,0.39416666666666667,0.0,0.9
25,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8333333333333334,40.0,80.0,0.5,100,1000.0,0.398,0.0,0.9
26,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.8,40.0,80.0,0.5,100,1000.0,0.34,0.0,0.9
27,2000,2.0,32,5.0,0.2,-6.9897000433601875,per_carrier_power,20.0,40.0,0.7692307692307693,40.0,80.0,0.5,100,1000.0,0.32222222222222224,0.0,0.9
