k_carriers,window_ms,window_sec,phase_levels,phase_bits,snr_power,snr_db,snr_mode,noise_spectrum,f_ref_hz,freq_min_hz,freq_max_hz,freq_spacing_hz,cycles_at_20hz,cycles_at_40hz,fourier_resolution_hz,n_trials,fs_hz,per_carrier_accuracy,codeword_accuracy
25,300,0.3,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.495072,0.0
26,300,0.3,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.4917384615384615,0.0
27,300,0.3,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.48660740740740743,0.0
28,300,0.3,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.4804428571428571,0.0
29,300,0.3,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.4756551724137931,0.0
30,300,0.3,4,2.0,0.01,-20.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.47097333333333335,0.0
1,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,0.9184,0.9184
2,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9052,0.8148
3,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9152,0.7652
4,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.9197,0.7088
5,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.88712,0.5556
6,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.8894,0.4864
7,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,6.0,12.0,3.3333333333333335,2500,1000.0,0.9202857142857143,0.5584
8,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,6.0,12.0,3.3333333333333335,2500,1000.0,0.8698,0.3396
9,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,6.0,12.0,3.3333333333333335,2500,1000.0,0.8173333333333334,0.2008
10,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,6.0,12.0,3.3333333333333335,2500,1000.0,0.76408,0.1088
11,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.7248363636363636,0.0448
12,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,6.0,12.0,3.3333333333333335,2500,1000.0,0.6853333333333333,0.0188
13,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.6553538461538462,0.0088
14,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,6.0,12.0,3.3333333333333335,2500,1000.0,0.6320857142857143,0.0008
15,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,6.0,12.0,3.3333333333333335,2500,1000.0,0.6150933333333334,0.0004
16,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,6.0,12.0,3.3333333333333335,2500,1000.0,0.599425,0.0008
17,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,6.0,12.0,3.3333333333333335,2500,1000.0,0.5804470588235294,0.0
18,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,6.0,12.0,3.3333333333333335,2500,1000.0,0.5663333333333334,0.0
19,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.562778947368421,0.0
20,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.55286,0.0
21,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.539752380952381,0.0
22,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5338,0.0
23,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.5227304347826087,0.0
24,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5187666666666667,0.0
25,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.512,0.0
26,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.49986153846153847,0.0
27,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.4956740740740741,0.0
28,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.49088571428571426,0.0
29,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.48522758620689654,0.0
30,300,0.3,4,2.0,0.02,-16.989700043360187,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.48296,0.0
1,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,0.9748,0.9748
2,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.958,0.9164
3,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9630666666666666,0.8924
4,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.9634,0.8616
5,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.93448,0.7104
6,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9368,0.6664
7,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,6.0,12.0,3.3333333333333335,2500,1000.0,0.9664,0.7892
8,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,6.0,12.0,3.3333333333333335,2500,1000.0,0.9204,0.5344
9,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,6.0,12.0,3.3333333333333335,2500,1000.0,0.8593333333333333,0.3068
10,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,6.0,12.0,3.3333333333333335,2500,1000.0,0.79704,0.1564
11,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.749890909090909,0.0736
12,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,6.0,12.0,3.3333333333333335,2500,1000.0,0.7068,0.0336
13,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.6661230769230769,0.0068
14,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,6.0,12.0,3.3333333333333335,2500,1000.0,0.6429428571428571,0.0044
15,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,6.0,12.0,3.3333333333333335,2500,1000.0,0.62648,0.0008
16,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,6.0,12.0,3.3333333333333335,2500,1000.0,0.606875,0.0008
17,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,6.0,12.0,3.3333333333333335,2500,1000.0,0.5941176470588235,0.0008
18,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,6.0,12.0,3.3333333333333335,2500,1000.0,0.5768666666666666,0.0
19,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.5674947368421053,0.0
20,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.55784,0.0
21,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.545847619047619,0.0
22,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5359454545454545,0.0
23,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.5311304347826087,0.0
24,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5205,0.0
25,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.515008,0.0
26,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.5091538461538462,0.0
27,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.5030222222222223,0.0
28,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.49452857142857143,0.0
29,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.4916551724137931,0.0
30,300,0.3,4,2.0,0.03,-15.228787452803376,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.48417333333333334,0.0
1,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,0.9924,0.9924
2,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9916,0.9832
3,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9908,0.9724
4,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.9896,0.9584
5,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.97144,0.8636
6,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9735333333333334,0.85
7,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,6.0,12.0,3.3333333333333335,2500,1000.0,0.9925714285714285,0.9492
8,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,6.0,12.0,3.3333333333333335,2500,1000.0,0.9583,0.7492
9,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,6.0,12.0,3.3333333333333335,2500,1000.0,0.8943555555555556,0.448
10,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,6.0,12.0,3.3333333333333335,2500,1000.0,0.82572,0.2344
11,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.7709090909090909,0.1088
12,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,6.0,12.0,3.3333333333333335,2500,1000.0,0.7186666666666667,0.0452
13,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.6829538461538461,0.0188
14,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,6.0,12.0,3.3333333333333335,2500,1000.0,0.6578285714285714,0.0052
15,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,6.0,12.0,3.3333333333333335,2500,1000.0,0.6341333333333333,0.0012
16,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,6.0,12.0,3.3333333333333335,2500,1000.0,0.616825,0.0008
17,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,6.0,12.0,3.3333333333333335,2500,1000.0,0.6025647058823529,0.0
18,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,6.0,12.0,3.3333333333333335,2500,1000.0,0.5847111111111111,0.0
19,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.5751578947368421,0.0
20,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.56192,0.0
21,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.5532,0.0
22,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5444545454545454,0.0
23,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.5364173913043478,0.0
24,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5232,0.0
25,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.517328,0.0
26,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.5135846153846154,0.0
27,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.5060592592592592,0.0
28,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.49515714285714285,0.0
29,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.4958896551724138,0.0
30,300,0.3,4,2.0,0.05,-13.010299956639813,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.4866,0.0
1,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
2,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9992,0.9984
3,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9994666666666666,0.9984
4,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.9997,0.9988
5,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.99376,0.9688
6,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9919333333333333,0.9532
7,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,6.0,12.0,3.3333333333333335,2500,1000.0,0.9998857142857143,0.9992
8,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,6.0,12.0,3.3333333333333335,2500,1000.0,0.982,0.8892
9,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,6.0,12.0,3.3333333333333335,2500,1000.0,0.9203111111111111,0.5856
10,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,6.0,12.0,3.3333333333333335,2500,1000.0,0.85984,0.3444
11,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.7917454545454545,0.1592
12,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,6.0,12.0,3.3333333333333335,2500,1000.0,0.7303666666666667,0.0552
13,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.6819384615384615,0.0196
14,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,6.0,12.0,3.3333333333333335,2500,1000.0,0.6597714285714286,0.0104
15,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,6.0,12.0,3.3333333333333335,2500,1000.0,0.64136,0.0016
16,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,6.0,12.0,3.3333333333333335,2500,1000.0,0.620325,0.0
17,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,6.0,12.0,3.3333333333333335,2500,1000.0,0.6062588235294117,0.0
18,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1764705882352942,6.0,12.0,3.3333333333333335,2500,1000.0,0.5880888888888889,0.0
19,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.1111111111111112,6.0,12.0,3.3333333333333335,2500,1000.0,0.5807789473684211,0.0
20,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0526315789473684,6.0,12.0,3.3333333333333335,2500,1000.0,0.56748,0.0
21,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.5578285714285715,0.0
22,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9523809523809523,6.0,12.0,3.3333333333333335,2500,1000.0,0.5438727272727273,0.0
23,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.9090909090909091,6.0,12.0,3.3333333333333335,2500,1000.0,0.5392695652173913,0.0
24,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8695652173913043,6.0,12.0,3.3333333333333335,2500,1000.0,0.5296166666666666,0.0
25,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8333333333333334,6.0,12.0,3.3333333333333335,2500,1000.0,0.518656,0.0
26,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.8,6.0,12.0,3.3333333333333335,2500,1000.0,0.5124923076923077,0.0
27,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7692307692307693,6.0,12.0,3.3333333333333335,2500,1000.0,0.5084740740740741,0.0
28,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7407407407407407,6.0,12.0,3.3333333333333335,2500,1000.0,0.5009285714285714,0.0
29,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.7142857142857143,6.0,12.0,3.3333333333333335,2500,1000.0,0.49339310344827586,0.0
30,300,0.3,4,2.0,0.1,-10.0,per_carrier_power,pink,28.284271247461902,20.0,40.0,0.6896551724137931,6.0,12.0,3.3333333333333335,2500,1000.0,0.48993333333333333,0.0
1,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
2,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,20.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
3,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,10.0,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
4,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,6.666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
5,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,5.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.99952,0.9976
6,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,4.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.9984,0.9904
7,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,3.3333333333333335,6.0,12.0,3.3333333333333335,2500,1000.0,1.0,1.0
8,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.857142857142857,6.0,12.0,3.3333333333333335,2500,1000.0,0.99305,0.9588
9,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.5,6.0,12.0,3.3333333333333335,2500,1000.0,0.9384,0.6936
10,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.2222222222222223,6.0,12.0,3.3333333333333335,2500,1000.0,0.86896,0.3832
11,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,2.0,6.0,12.0,3.3333333333333335,2500,1000.0,0.8039636363636363,0.1992
12,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.8181818181818181,6.0,12.0,3.3333333333333335,2500,1000.0,0.7351,0.068
13,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.6666666666666667,6.0,12.0,3.3333333333333335,2500,1000.0,0.6835692307692308,0.0204
14,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.5384615384615385,6.0,12.0,3.3333333333333335,2500,1000.0,0.6598571428571428,0.0072
15,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.4285714285714286,6.0,12.0,3.3333333333333335,2500,1000.0,0.64632,0.0016
16,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.3333333333333333,6.0,12.0,3.3333333333333335,2500,1000.0,0.6285,0.0012
17,300,0.3,4,2.0,0.2,-6.9897000433601875,per_carrier_power,pink,28.284271247461902,20.0,40.0,1.25,6.0,12.0,3.3333333333333335,2500,1000.0,0.6108470588235294,0.0
